,Date,Start (ET),Visitor/Neutral,PTS,Home/Neutral,PTS.1,Unnamed: 6,Unnamed: 7,Attend.,Notes
17,"Fri, Mar 3, 2017",7:00p,Toronto Raptors,114,Washington Wizards,106,Box Score,,20356,
18,"Fri, Mar 3, 2017",8:00p,Los Angeles Clippers,101,Milwaukee Bucks,112,Box Score,,16208,
19,"Fri, Mar 3, 2017",8:30p,Memphis Grizzlies,100,Dallas Mavericks,104,Box Score,,19480,
20,"Fri, Mar 3, 2017",9:00p,Oklahoma City Thunder,111,Phoenix Suns,118,Box Score,,18055,
21,"Fri, Mar 3, 2017",9:00p,Brooklyn Nets,97,Utah Jazz,112,Box Score,,19911,
22,"Fri, Mar 3, 2017",9:30p,San Antonio Spurs,101,New Orleans Pelicans,98,Box Score,OT,17669,
23,"Fri, Mar 3, 2017",10:30p,Boston Celtics,115,Los Angeles Lakers,95,Box Score,,18997,
24,"Sat, Mar 4, 2017",6:00p,Detroit Pistons,136,Philadelphia 76ers,106,Box Score,,19523,
25,"Sat, Mar 4, 2017",8:00p,Cleveland Cavaliers,92,Miami Heat,120,Box Score,,19600,
26,"Sat, Mar 4, 2017",8:00p,Toronto Raptors,94,Milwaukee Bucks,101,Box Score,,16775,
27,"Sat, Mar 4, 2017",8:30p,Los Angeles Clippers,101,Chicago Bulls,91,Box Score,,22807,
28,"Sat, Mar 4, 2017",9:00p,Charlotte Hornets,112,Denver Nuggets,102,Box Score,,14708,
29,"Sat, Mar 4, 2017",9:00p,Memphis Grizzlies,108,Houston Rockets,123,Box Score,,18055,
30,"Sat, Mar 4, 2017",9:00p,Minnesota Timberwolves,90,San Antonio Spurs,97,Box Score,OT,18418,
31,"Sat, Mar 4, 2017",10:00p,Brooklyn Nets,116,Portland Trail Blazers,130,Box Score,,19638,
32,"Sun, Mar 5, 2017",1:00p,Indiana Pacers,97,Atlanta Hawks,96,Box Score,,15366,
33,"Sun, Mar 5, 2017",3:30p,Golden State Warriors,112,New York Knicks,105,Box Score,,19812,
34,"Sun, Mar 5, 2017",5:00p,Boston Celtics,106,Phoenix Suns,109,Box Score,,16790,
35,"Sun, Mar 5, 2017",5:00p,Orlando Magic,114,Washington Wizards,115,Box Score,,19195,
36,"Sun, Mar 5, 2017",6:00p,Utah Jazz,110,Sacramento Kings,109,Box Score,OT,17608,
37,"Sun, Mar 5, 2017",8:30p,Oklahoma City Thunder,89,Dallas Mavericks,104,Box Score,,20232,
38,"Sun, Mar 5, 2017",9:30p,New Orleans Pelicans,105,Los Angeles Lakers,97,Box Score,,18997,
39,"Mon, Mar 6, 2017",7:00p,Miami Heat,106,Cleveland Cavaliers,98,Box Score,,20562,
40,"Mon, Mar 6, 2017",7:00p,New York Knicks,113,Orlando Magic,105,Box Score,,16046,
41,"Mon, Mar 6, 2017",7:00p,Milwaukee Bucks,112,Philadelphia 76ers,98,Box Score,,18351,
42,"Mon, Mar 6, 2017",7:30p,Golden State Warriors,119,Atlanta Hawks,111,Box Score,,18890,
43,"Mon, Mar 6, 2017",7:30p,Chicago Bulls,95,Detroit Pistons,109,Box Score,,16039,
44,"Mon, Mar 6, 2017",8:00p,Indiana Pacers,88,Charlotte Hornets,100,Box Score,,16387,
45,"Mon, Mar 6, 2017",8:00p,Brooklyn Nets,122,Memphis Grizzlies,109,Box Score,,15505,
46,"Mon, Mar 6, 2017",8:30p,Houston Rockets,110,San Antonio Spurs,112,Box Score,,18418,
47,"Mon, Mar 6, 2017",9:00p,Sacramento Kings,96,Denver Nuggets,108,Box Score,,11614,
48,"Mon, Mar 6, 2017",9:00p,New Orleans Pelicans,83,Utah Jazz,88,Box Score,,19649,
49,"Mon, Mar 6, 2017",10:30p,Boston Celtics,102,Los Angeles Clippers,116,Box Score,,19283,
50,"Tue, Mar 7, 2017",8:00p,Portland Trail Blazers,126,Oklahoma City Thunder,121,Box Score,,18203,
51,"Tue, Mar 7, 2017",8:30p,Los Angeles Lakers,111,Dallas Mavericks,122,Box Score,,20484,
52,"Tue, Mar 7, 2017",9:00p,Washington Wizards,131,Phoenix Suns,127,Box Score,,16372,
53,"Wed, Mar 8, 2017",7:00p,Chicago Bulls,91,Orlando Magic,98,Box Score,,16063,
54,"Wed, Mar 8, 2017",7:30p,Brooklyn Nets,105,Atlanta Hawks,110,Box Score,,11931,
55,"Wed, Mar 8, 2017",7:30p,Charlotte Hornets,101,Miami Heat,108,Box Score,,19600,
56,"Wed, Mar 8, 2017",8:00p,Utah Jazz,115,Houston Rockets,108,Box Score,,16230,
57,"Wed, Mar 8, 2017",8:00p,Detroit Pistons,98,Indiana Pacers,115,Box Score,,14353,
58,"Wed, Mar 8, 2017",8:00p,New York Knicks,93,Milwaukee Bucks,104,Box Score,,13767,
59,"Wed, Mar 8, 2017",8:00p,Los Angeles Clippers,91,Minnesota Timberwolves,107,Box Score,,14933,
60,"Wed, Mar 8, 2017",8:00p,Toronto Raptors,94,New Orleans Pelicans,87,Box Score,,14543,
61,"Wed, Mar 8, 2017",8:30p,Sacramento Kings,104,San Antonio Spurs,114,Box Score,,18418,
62,"Wed, Mar 8, 2017",9:00p,Washington Wizards,123,Denver Nuggets,113,Box Score,,12323,
63,"Wed, Mar 8, 2017",10:30p,Boston Celtics,99,Golden State Warriors,86,Box Score,,19596,
64,"Thu, Mar 9, 2017",7:30p,Cleveland Cavaliers,101,Detroit Pistons,106,Box Score,,19421,
65,"Thu, Mar 9, 2017",8:00p,Los Angeles Clippers,114,Memphis Grizzlies,98,Box Score,,16642,
66,"Thu, Mar 9, 2017",8:00p,San Antonio Spurs,92,Oklahoma City Thunder,102,Box Score,,18203,
67,"Thu, Mar 9, 2017",10:00p,Philadelphia 76ers,108,Portland Trail Blazers,114,Box Score,OT,19240,
68,"Thu, Mar 9, 2017",10:30p,Los Angeles Lakers,122,Phoenix Suns,110,Box Score,,17552,
69,"Fri, Mar 10, 2017",7:00p,Orlando Magic,81,Charlotte Hornets,121,Box Score,,17444,
70,"Fri, Mar 10, 2017",8:00p,Toronto Raptors,99,Atlanta Hawks,105,Box Score,,16078,
71,"Fri, Mar 10, 2017",8:00p,Houston Rockets,115,Chicago Bulls,94,Box Score,,21995,
72,"Fri, Mar 10, 2017",8:00p,Indiana Pacers,85,Milwaukee Bucks,99,Box Score,,16177,
73,"Fri, Mar 10, 2017",8:00p,Golden State Warriors,102,Minnesota Timberwolves,103,Box Score,,20412,
74,"Fri, Mar 10, 2017",9:00p,Brooklyn Nets,96,Dallas Mavericks,105,Box Score,,20022,
75,"Fri, Mar 10, 2017",9:00p,Boston Celtics,99,Denver Nuggets,119,Box Score,,17147,
76,"Fri, Mar 10, 2017",10:30p,Washington Wizards,130,Sacramento Kings,122,Box Score,OT,17608,
77,"Sat, Mar 11, 2017",3:00p,Utah Jazz,104,Oklahoma City Thunder,112,Box Score,,18203,
78,"Sat, Mar 11, 2017",3:30p,Philadelphia 76ers,100,Los Angeles Clippers,112,Box Score,,19060,
79,"Sat, Mar 11, 2017",5:00p,New York Knicks,92,Detroit Pistons,112,Box Score,,19607,
80,"Sat, Mar 11, 2017",7:00p,New Orleans Pelicans,125,Charlotte Hornets,122,Box Score,OT,18196,
81,"Sat, Mar 11, 2017",7:00p,Cleveland Cavaliers,116,Orlando Magic,104,Box Score,,18846,
82,"Sat, Mar 11, 2017",8:00p,Toronto Raptors,89,Miami Heat,104,Box Score,,19745,
83,"Sat, Mar 11, 2017",8:00p,Minnesota Timberwolves,95,Milwaukee Bucks,102,Box Score,,18717,
84,"Sat, Mar 11, 2017",8:30p,Golden State Warriors,85,San Antonio Spurs,107,Box Score,,18418,
85,"Sat, Mar 11, 2017",9:00p,Phoenix Suns,100,Dallas Mavericks,98,Box Score,,20324,
86,"Sat, Mar 11, 2017",9:00p,Atlanta Hawks,107,Memphis Grizzlies,90,Box Score,,17523,
87,"Sat, Mar 11, 2017",10:00p,Washington Wizards,125,Portland Trail Blazers,124,Box Score,OT,19482,
88,"Sat, Mar 11, 2017",10:30p,Denver Nuggets,105,Sacramento Kings,92,Box Score,,17608,
89,"Sun, Mar 12, 2017",3:30p,Chicago Bulls,80,Boston Celtics,100,Box Score,,18624,
90,"Sun, Mar 12, 2017",6:00p,New York Knicks,112,Brooklyn Nets,120,Box Score,,17732,
91,"Sun, Mar 12, 2017",6:00p,Miami Heat,98,Indiana Pacers,102,Box Score,,17923,
92,"Sun, Mar 12, 2017",9:00p,Cleveland Cavaliers,112,Houston Rockets,117,Box Score,,18055,
93,"Sun, Mar 12, 2017",9:00p,Portland Trail Blazers,110,Phoenix Suns,101,Box Score,,16664,
94,"Sun, Mar 12, 2017",9:30p,Philadelphia 76ers,118,Los Angeles Lakers,116,Box Score,,18997,
95,"Mon, Mar 13, 2017",7:00p,Chicago Bulls,115,Charlotte Hornets,109,Box Score,,16489,
96,"Mon, Mar 13, 2017",7:30p,Dallas Mavericks,78,Toronto Raptors,100,Box Score,,19800,
97,"Mon, Mar 13, 2017",8:00p,Milwaukee Bucks,93,Memphis Grizzlies,113,Box Score,,16770,
98,"Mon, Mar 13, 2017",8:00p,Washington Wizards,104,Minnesota Timberwolves,119,Box Score,,15747,
99,"Mon, Mar 13, 2017",8:00p,Atlanta Hawks,99,San Antonio Spurs,107,Box Score,,18418,
100,"Mon, Mar 13, 2017",9:00p,Los Angeles Clippers,108,Utah Jazz,114,Box Score,,19911,
101,"Mon, Mar 13, 2017",10:30p,Los Angeles Lakers,101,Denver Nuggets,129,Box Score,,17344,
102,"Mon, Mar 13, 2017",10:30p,Orlando Magic,115,Sacramento Kings,120,Box Score,,17608,
103,"Tue, Mar 14, 2017",7:00p,Detroit Pistons,96,Cleveland Cavaliers,128,Box Score,,20562,
104,"Tue, Mar 14, 2017",7:30p,Oklahoma City Thunder,122,Brooklyn Nets,104,Box Score,,13911,
105,"Tue, Mar 14, 2017",7:30p,Indiana Pacers,81,New York Knicks,87,Box Score,,18261,
106,"Tue, Mar 14, 2017",8:00p,Portland Trail Blazers,77,New Orleans Pelicans,100,Box Score,,15530,
107,"Tue, Mar 14, 2017",10:30p,Philadelphia 76ers,104,Golden State Warriors,106,Box Score,,19596,
108,"Wed, Mar 15, 2017",7:00p,Charlotte Hornets,77,Indiana Pacers,98,Box Score,,14169,
109,"Wed, Mar 15, 2017",7:00p,Dallas Mavericks,112,Washington Wizards,107,Box Score,,17844,
110,"Wed, Mar 15, 2017",7:30p,Minnesota Timberwolves,104,Boston Celtics,117,Box Score,,18624,
111,"Wed, Mar 15, 2017",7:30p,Utah Jazz,97,Detroit Pistons,83,Box Score,,14033,
112,"Wed, Mar 15, 2017",7:30p,New Orleans Pelicans,112,Miami Heat,120,Box Score,,19678,
113,"Wed, Mar 15, 2017",8:00p,Memphis Grizzlies,98,Chicago Bulls,91,Box Score,,21583,
114,"Wed, Mar 15, 2017",8:00p,Los Angeles Lakers,100,Houston Rockets,139,Box Score,,18055,
115,"Wed, Mar 15, 2017",8:00p,Portland Trail Blazers,110,San Antonio Spurs,106,Box Score,,18418,
116,"Wed, Mar 15, 2017",10:00p,Sacramento Kings,107,Phoenix Suns,101,Box Score,,17196,
117,"Wed, Mar 15, 2017",10:30p,Milwaukee Bucks,97,Los Angeles Clippers,96,Box Score,,19060,
118,"Thu, Mar 16, 2017",7:00p,Utah Jazz,83,Cleveland Cavaliers,91,Box Score,,20562,
119,"Thu, Mar 16, 2017",7:00p,Oklahoma City Thunder,123,Toronto Raptors,102,Box Score,,19800,
120,"Thu, Mar 16, 2017",7:30p,Memphis Grizzlies,103,Atlanta Hawks,91,Box Score,,17063,
121,"Thu, Mar 16, 2017",7:30p,Brooklyn Nets,121,New York Knicks,110,Box Score,,19812,
122,"Thu, Mar 16, 2017",9:00p,Los Angeles Clippers,114,Denver Nuggets,129,Box Score,,14179,
123,"Thu, Mar 16, 2017",10:30p,Orlando Magic,92,Golden State Warriors,122,Box Score,,19596,
124,"Fri, Mar 17, 2017",7:00p,Dallas Mavericks,74,Philadelphia 76ers,116,Box Score,,17642,
125,"Fri, Mar 17, 2017",7:00p,Chicago Bulls,107,Washington Wizards,112,Box Score,,20356,
126,"Fri, Mar 17, 2017",7:30p,Boston Celtics,98,Brooklyn Nets,95,Box Score,,17732,
127,"Fri, Mar 17, 2017",7:30p,Toronto Raptors,87,Detroit Pistons,75,Box Score,,16541,
128,"Fri, Mar 17, 2017",8:00p,Minnesota Timberwolves,105,Miami Heat,123,Box Score,,19600,
129,"Fri, Mar 17, 2017",8:00p,Houston Rockets,112,New Orleans Pelicans,128,Box Score,,17972,
130,"Fri, Mar 17, 2017",10:00p,Orlando Magic,109,Phoenix Suns,103,Box Score,,16880,
131,"Fri, Mar 17, 2017",10:30p,Milwaukee Bucks,107,Los Angeles Lakers,103,Box Score,,18997,
132,"Sat, Mar 18, 2017",3:00p,Sacramento Kings,94,Oklahoma City Thunder,110,Box Score,,18203,
133,"Sat, Mar 18, 2017",6:00p,Portland Trail Blazers,113,Atlanta Hawks,97,Box Score,,16543,
134,"Sat, Mar 18, 2017",7:00p,Washington Wizards,93,Charlotte Hornets,98,Box Score,,19361,
135,"Sat, Mar 18, 2017",8:30p,Cleveland Cavaliers,78,Los Angeles Clippers,108,Box Score,,19379,
136,"Sat, Mar 18, 2017",9:00p,Utah Jazz,86,Chicago Bulls,95,Box Score,,21953,
137,"Sat, Mar 18, 2017",9:00p,San Antonio Spurs,96,Memphis Grizzlies,104,Box Score,,18119,
138,"Sat, Mar 18, 2017",9:30p,Houston Rockets,109,Denver Nuggets,105,Box Score,,17512,
139,"Sat, Mar 18, 2017",10:30p,Milwaukee Bucks,92,Golden State Warriors,117,Box Score,,19596,
140,"Sun, Mar 19, 2017",12:00p,Dallas Mavericks,111,Brooklyn Nets,104,Box Score,,14045,
141,"Sun, Mar 19, 2017",1:00p,Boston Celtics,99,Philadelphia 76ers,105,Box Score,,19446,
142,"Sun, Mar 19, 2017",4:30p,Phoenix Suns,95,Detroit Pistons,112,Box Score,,19588,
143,"Sun, Mar 19, 2017",6:00p,Portland Trail Blazers,115,Miami Heat,104,Box Score,,19600,
144,"Sun, Mar 19, 2017",6:00p,Minnesota Timberwolves,109,New Orleans Pelicans,123,Box Score,,16111,
145,"Sun, Mar 19, 2017",6:00p,Indiana Pacers,91,Toronto Raptors,116,Box Score,,19800,
146,"Sun, Mar 19, 2017",7:00p,Sacramento Kings,102,San Antonio Spurs,118,Box Score,,18418,
147,"Sun, Mar 19, 2017",9:30p,Cleveland Cavaliers,125,Los Angeles Lakers,120,Box Score,,18997,
148,"Mon, Mar 20, 2017",7:00p,Atlanta Hawks,90,Charlotte Hornets,105,Box Score,,14278,
149,"Mon, Mar 20, 2017",7:00p,Utah Jazz,100,Indiana Pacers,107,Box Score,,15458,
150,"Mon, Mar 20, 2017",7:00p,Philadelphia 76ers,109,Orlando Magic,112,Box Score,OT,16236,
151,"Mon, Mar 20, 2017",7:30p,Washington Wizards,102,Boston Celtics,110,Box Score,,18624,
152,"Mon, Mar 20, 2017",8:00p,Denver Nuggets,124,Houston Rockets,125,Box Score,,16080,
153,"Mon, Mar 20, 2017",8:00p,Golden State Warriors,111,Oklahoma City Thunder,95,Box Score,,18203,
154,"Mon, Mar 20, 2017",10:30p,New York Knicks,105,Los Angeles Clippers,114,Box Score,,19060,
155,"Tue, Mar 21, 2017",7:00p,Chicago Bulls,120,Toronto Raptors,122,Box Score,OT,19800,
156,"Tue, Mar 21, 2017",7:30p,Detroit Pistons,96,Brooklyn Nets,98,Box Score,,14343,
157,"Tue, Mar 21, 2017",7:30p,Phoenix Suns,97,Miami Heat,112,Box Score,,19600,
158,"Tue, Mar 21, 2017",8:00p,Memphis Grizzlies,82,New Orleans Pelicans,95,Box Score,,15973,
159,"Tue, Mar 21, 2017",8:30p,Golden State Warriors,112,Dallas Mavericks,87,Box Score,,20453,
160,"Tue, Mar 21, 2017",9:30p,San Antonio Spurs,100,Minnesota Timberwolves,93,Box Score,,13742,
161,"Tue, Mar 21, 2017",10:00p,Milwaukee Bucks,93,Portland Trail Blazers,90,Box Score,,19525,
162,"Tue, Mar 21, 2017",10:30p,Los Angeles Clippers,133,Los Angeles Lakers,109,Box Score,,18724,
163,"Wed, Mar 22, 2017",7:00p,Charlotte Hornets,109,Orlando Magic,102,Box Score,,16034,
164,"Wed, Mar 22, 2017",7:30p,Indiana Pacers,100,Boston Celtics,109,Box Score,,18624,
165,"Wed, Mar 22, 2017",8:00p,Detroit Pistons,95,Chicago Bulls,117,Box Score,,21503,
166,"Wed, Mar 22, 2017",8:00p,Philadelphia 76ers,97,Oklahoma City Thunder,122,Box Score,,18203,
167,"Wed, Mar 22, 2017",8:00p,Atlanta Hawks,100,Washington Wizards,104,Box Score,,18137,
168,"Wed, Mar 22, 2017",9:00p,Cleveland Cavaliers,113,Denver Nuggets,126,Box Score,,19718,
169,"Wed, Mar 22, 2017",10:30p,Milwaukee Bucks,116,Sacramento Kings,98,Box Score,,17608,
170,"Wed, Mar 22, 2017",10:30p,New York Knicks,101,Utah Jazz,108,Box Score,,19911,
171,"Thu, Mar 23, 2017",7:30p,Phoenix Suns,98,Brooklyn Nets,126,Box Score,,15141,
172,"Thu, Mar 23, 2017",7:30p,Toronto Raptors,101,Miami Heat,84,Box Score,,19745,
173,"Thu, Mar 23, 2017",8:30p,Los Angeles Clippers,95,Dallas Mavericks,97,Box Score,,19703,
174,"Thu, Mar 23, 2017",8:30p,Memphis Grizzlies,90,San Antonio Spurs,97,Box Score,,18418,
175,"Thu, Mar 23, 2017",10:00p,New York Knicks,95,Portland Trail Blazers,110,Box Score,,19020,
176,"Fri, Mar 24, 2017",7:00p,Cleveland Cavaliers,112,Charlotte Hornets,105,Box Score,,19511,
177,"Fri, Mar 24, 2017",7:00p,Denver Nuggets,125,Indiana Pacers,117,Box Score,,17923,
178,"Fri, Mar 24, 2017",7:00p,Detroit Pistons,87,Orlando Magic,115,Box Score,,18076,
179,"Fri, Mar 24, 2017",7:00p,Brooklyn Nets,108,Washington Wizards,129,Box Score,,19616,
180,"Fri, Mar 24, 2017",7:30p,Phoenix Suns,120,Boston Celtics,130,Box Score,,18624,
181,"Fri, Mar 24, 2017",8:00p,Philadelphia 76ers,117,Chicago Bulls,107,Box Score,,21558,
182,"Fri, Mar 24, 2017",8:00p,New Orleans Pelicans,107,Houston Rockets,117,Box Score,,18055,
183,"Fri, Mar 24, 2017",8:00p,Atlanta Hawks,97,Milwaukee Bucks,100,Box Score,,16786,
184,"Fri, Mar 24, 2017",10:30p,Sacramento Kings,100,Golden State Warriors,114,Box Score,,19596,
185,"Fri, Mar 24, 2017",10:30p,Minnesota Timberwolves,119,Los Angeles Lakers,130,Box Score,OT,18997,
186,"Sat, Mar 25, 2017",3:30p,Utah Jazz,95,Los Angeles Clippers,108,Box Score,,19060,
187,"Sat, Mar 25, 2017",7:30p,Washington Wizards,127,Cleveland Cavaliers,115,Box Score,,20562,
188,"Sat, Mar 25, 2017",8:30p,Toronto Raptors,94,Dallas Mavericks,86,Box Score,,19934,
189,"Sat, Mar 25, 2017",8:30p,New York Knicks,98,San Antonio Spurs,106,Box Score,,18418,
190,"Sat, Mar 25, 2017",10:00p,Minnesota Timberwolves,100,Portland Trail Blazers,112,Box Score,,19580,
191,"Sun, Mar 26, 2017",1:00p,Brooklyn Nets,107,Atlanta Hawks,92,Box Score,,15921,
192,"Sun, Mar 26, 2017",1:00p,Phoenix Suns,106,Charlotte Hornets,120,Box Score,,17292,
193,"Sun, Mar 26, 2017",3:30p,Oklahoma City Thunder,125,Houston Rockets,137,Box Score,,18055,
194,"Sun, Mar 26, 2017",3:30p,Sacramento Kings,98,Los Angeles Clippers,97,Box Score,,19060,
195,"Sun, Mar 26, 2017",3:30p,Chicago Bulls,109,Milwaukee Bucks,94,Box Score,,17669,
196,"Sun, Mar 26, 2017",6:00p,Miami Heat,108,Boston Celtics,112,Box Score,,18624,
197,"Sun, Mar 26, 2017",6:00p,Philadelphia 76ers,94,Indiana Pacers,107,Box Score,,16467,
198,"Sun, Mar 26, 2017",8:00p,New Orleans Pelicans,115,Denver Nuggets,90,Box Score,,19850,
199,"Sun, Mar 26, 2017",8:00p,Memphis Grizzlies,94,Golden State Warriors,106,Box Score,,19596,
200,"Sun, Mar 26, 2017",9:30p,Portland Trail Blazers,97,Los Angeles Lakers,81,Box Score,,18698,
201,"Mon, Mar 27, 2017",7:30p,Detroit Pistons,95,New York Knicks,109,Box Score,,19812,
202,"Mon, Mar 27, 2017",7:30p,Orlando Magic,112,Toronto Raptors,131,Box Score,,19800,
203,"Mon, Mar 27, 2017",8:00p,Cleveland Cavaliers,74,San Antonio Spurs,103,Box Score,,18418,
204,"Mon, Mar 27, 2017",8:30p,Oklahoma City Thunder,92,Dallas Mavericks,91,Box Score,,19970,
205,"Mon, Mar 27, 2017",10:30p,Memphis Grizzlies,90,Sacramento Kings,91,Box Score,,17608,
206,"Mon, Mar 27, 2017",10:30p,New Orleans Pelicans,100,Utah Jazz,108,Box Score,,18924,
207,"Tue, Mar 28, 2017",7:00p,Milwaukee Bucks,118,Charlotte Hornets,108,Box Score,,16505,
208,"Tue, Mar 28, 2017",7:00p,Minnesota Timberwolves,115,Indiana Pacers,114,Box Score,,17534,
209,"Tue, Mar 28, 2017",7:30p,Phoenix Suns,91,Atlanta Hawks,95,Box Score,,13412,
210,"Tue, Mar 28, 2017",7:30p,Philadelphia 76ers,106,Brooklyn Nets,101,Box Score,,15471,
211,"Tue, Mar 28, 2017",7:30p,Miami Heat,97,Detroit Pistons,96,Box Score,,17160,
212,"Tue, Mar 28, 2017",8:00p,Golden State Warriors,113,Houston Rockets,106,Box Score,,18055,
213,"Tue, Mar 28, 2017",10:00p,Denver Nuggets,113,Portland Trail Blazers,122,Box Score,,20003,
214,"Tue, Mar 28, 2017",10:30p,Washington Wizards,119,Los Angeles Lakers,108,Box Score,,18997,
215,"Wed, Mar 29, 2017",7:00p,Oklahoma City Thunder,114,Orlando Magic,106,Box Score,OT,18408,
216,"Wed, Mar 29, 2017",7:00p,Atlanta Hawks,99,Philadelphia 76ers,92,Box Score,,15212,
217,"Wed, Mar 29, 2017",7:30p,Milwaukee Bucks,103,Boston Celtics,100,Box Score,,18624,
218,"Wed, Mar 29, 2017",7:30p,Miami Heat,105,New York Knicks,88,Box Score,,19812,
219,"Wed, Mar 29, 2017",7:30p,Charlotte Hornets,110,Toronto Raptors,106,Box Score,,19800,
220,"Wed, Mar 29, 2017",8:00p,Indiana Pacers,97,Memphis Grizzlies,110,Box Score,,16367,
221,"Wed, Mar 29, 2017",8:00p,Dallas Mavericks,118,New Orleans Pelicans,121,Box Score,,16000,
222,"Wed, Mar 29, 2017",9:30p,Golden State Warriors,110,San Antonio Spurs,98,Box Score,,18418,
223,"Wed, Mar 29, 2017",10:30p,Washington Wizards,124,Los Angeles Clippers,133,Box Score,,19060,
224,"Wed, Mar 29, 2017",10:30p,Utah Jazz,112,Sacramento Kings,82,Box Score,,17608,
225,"Thu, Mar 30, 2017",7:30p,Brooklyn Nets,89,Detroit Pistons,90,Box Score,,15804,
226,"Thu, Mar 30, 2017",8:00p,Cleveland Cavaliers,93,Chicago Bulls,99,Box Score,,22282,
227,"Thu, Mar 30, 2017",8:00p,Los Angeles Lakers,104,Minnesota Timberwolves,119,Box Score,,18179,
228,"Thu, Mar 30, 2017",10:00p,Los Angeles Clippers,124,Phoenix Suns,118,Box Score,,16736,
229,"Thu, Mar 30, 2017",10:30p,Houston Rockets,107,Portland Trail Blazers,117,Box Score,,20049,
230,"Fri, Mar 31, 2017",7:00p,Denver Nuggets,114,Charlotte Hornets,122,Box Score,,18353,
231,"Fri, Mar 31, 2017",7:00p,Indiana Pacers,100,Toronto Raptors,111,Box Score,,19800,
232,"Fri, Mar 31, 2017",7:30p,Orlando Magic,116,Boston Celtics,117,Box Score,,18624,
233,"Fri, Mar 31, 2017",7:30p,Philadelphia 76ers,105,Cleveland Cavaliers,122,Box Score,,20562,
234,"Fri, Mar 31, 2017",8:00p,Dallas Mavericks,90,Memphis Grizzlies,99,Box Score,,17317,
235,"Fri, Mar 31, 2017",8:00p,New York Knicks,98,Miami Heat,94,Box Score,,19600,
236,"Fri, Mar 31, 2017",8:00p,Detroit Pistons,105,Milwaukee Bucks,108,Box Score,OT,18717,
237,"Fri, Mar 31, 2017",8:00p,Sacramento Kings,89,New Orleans Pelicans,117,Box Score,,17304,
238,"Fri, Mar 31, 2017",8:00p,San Antonio Spurs,100,Oklahoma City Thunder,95,Box Score,,18203,
239,"Fri, Mar 31, 2017",9:00p,Washington Wizards,88,Utah Jazz,95,Box Score,,19911,
240,"Fri, Mar 31, 2017",10:30p,Houston Rockets,98,Golden State Warriors,107,Box Score,,19596,
